movieId,title_tmdb,genres,actors,directors,overview,original_language,poster_path,avg_rating,total_rating_users,popularity_score,imdbId,tmdbId
27815,The Chorus,Drama,Gérard Jugnot|François Berléand|Kad Merad|Jean-Paul Bonnaire|Marie Bunel,Christophe Barratier,"In 1940s France, a new teacher at a school for disruptive boys gives hope and inspiration.",fr,https://image.tmdb.org/t/p/w500/hUl7gSvkGygyk9wt3zy5NqpC5bb.jpg,3.909090909090909,11.0,9.71372599462582,372824,5528.0
27816,Saints and Soldiers,Action|Adventure|Drama|War,Corbin Allred|Alexander Polinsky|Kirby Heyborne|Larry Bagby|Peter Holden,Ryan Little,Five American soldiers fighting in Europe during World War II struggle to return to Allied territory after being separated from U.S. forces during the historic Malmedy Massacre.,en,https://image.tmdb.org/t/p/w500/A4LgmMTiRpkEzC6pxRcxE28IDov.jpg,2.5,1.0,1.7328679513998633,373283,10105.0
27820,The Story of the Weeping Camel,Documentary|Drama,Janchiv Ayurzana|Chimed Ohin|Amgaabazar Gonson|Zeveljamz Nyam|Ikhbayar Amgaabazar,Byambasuren Davaa|Luigi Falorni,"When a Mongolian nomadic family's newest camel colt is rejected by its mother, a musician is needed for a ritual to change her mind.",mn,https://image.tmdb.org/t/p/w500/c3SAAO5hNJqLWLlJr9TZ6CQ8eGI.jpg,4.0,2.0,4.394449154672439,373861,1114.0
27821,The Interpreter,Drama|Thriller,Nicole Kidman|Sean Penn|Catherine Keener|Jesper Christensen|Yvan Attal,Sydney Pollack,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",en,https://image.tmdb.org/t/p/w500/wTidq3J9fh8sEOAlD8WZFHVLSuB.jpg,3.25,6.0,6.324207984429768,373926,179.0
27822,Open Water,Drama|Thriller,Blanchard Ryan|Daniel Travis|Saul Stein|Michael E. Williamson|Cristina Zenato,Chris Kentis,"Two divers are left out at sea without a boat. There’s nothing but water for miles, unless they look at what’s underneath them...",en,https://image.tmdb.org/t/p/w500/7Gy5N0Yp7ocaKBR860v9KDbpYHj.jpg,2.7,5.0,4.837750566915749,374102,83.0
27826,Touch of Pink,Comedy|Drama|Romance,Jimi Mistry|Kyle MacLachlan|Suleka Mathew|Kristen Holden-Ried|Veena Sood,Ian Iqbal Rashid,"Alim is a gay man living in London to escape the domineering eye of his conservative Muslim mother, Nuru, back in Canada. Alim keeps his homosexuality secret from his mother, so when she comes for a surprise visit, he and his boyfriend, Giles, must put on a straight facade to hide the truth.",en,https://image.tmdb.org/t/p/w500/8FIovz3tPvxXvBY0bySbuo6cbwD.jpg,4.0,1.0,2.772588722239781,374277,55177.0
27829,Slasher,Documentary,Michael Bennett|Christin Ackerman|Emily Banks,John Landis,"A documentary on a stereotypically shady used car salesman, one who convinces customers to buy vehicles that others have deemed unfit for sale.",en,https://image.tmdb.org/t/p/w500/ger5wIjr4HLymG9FaAvifOC6wAO.jpg,3.5,1.0,2.4260151319598084,375073,26766.0
27830,Bobby Jones: Stroke of Genius,Drama,Jim Caviezel|Claire Forlani|Jeremy Northam|Malcolm McDowell|Aidan Quinn,Rowdy Herrington,"The story of golf icon and legend, Bobby Jones, who retired from competition at the tender age of 28.",en,https://image.tmdb.org/t/p/w500/wzbV4jsCWZqOEAmyjjGemLNZbK7.jpg,2.5,1.0,1.7328679513998633,375104,24747.0
27831,Layer Cake,Crime|Drama|Thriller,Daniel Craig|Sienna Miller|Tom Hardy|Colm Meaney|George Harris,Matthew Vaughn,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",en,https://image.tmdb.org/t/p/w500/rDOxXteqxALBaSa3V3zTjGJuyWB.jpg,3.8157894736842106,19.0,11.431083675403386,375912,4836.0
27834,The Return,Drama,Vladimir Garin|Konstantin Lavronenko|Nataliya Vdovina|Ivan Dobronravov|Lazar Dubovik,Andrey Zvyagintsev,The relationships among two pre-pubescent brothers and their estranged father are tested on a trip into the Russian wilderness.,ru,https://image.tmdb.org/t/p/w500/7V8iHBs34cPYw7ohpLqliF9x8Gv.jpg,4.333333333333333,3.0,6.007275564852859,376968,11190.0
27837,Flight of the Phoenix,Action|Adventure,Dennis Quaid|Tyrese Gibson|Giovanni Ribisi|Miranda Otto|Tony Curran,John Moore,"When an oil rig in the Gobi Desert of Mongolia proves unproductive, an aircraft crew are sent to shut the operation down and fly them out. On the flight out over the desert on the way to Beijing, Capt. Frank Towns and co-pilot A.J. are unable to keep their cargo plane, a C-119 Flying Boxcar, in the air when a violent sandstorm strikes. Crash-landing in a remote uncharted part of the desert, the two pilots and their passengers -- a crew of oil workers and a drifter -- must work together to survive by rebuilding the aircraft. Soon, low supplies and a band of merciless smugglers add even greater urgency to their task.",en,https://image.tmdb.org/t/p/w500/pcj6unMsKCw0ogWFlUXmbc9gKap.jpg,2.875,4.0,4.627133998248039,377062,11866.0
27838,Mean Creek,Drama|Thriller,Rory Culkin|Scott Mechlowicz|Trevor Morgan|Josh Peck|Ryan Kelley,Jacob Aaron Estes,"Teenagers living in small-town Oregon take a boat trip for a birthday celebration. When they get an idea to play a mean trick on the town bully, it suddenly goes too far. Soon they're forced to deal with the unexpected consequences of their actions.",en,https://image.tmdb.org/t/p/w500/47icHsfwq7qpfPTuGwZxAtQ0olJ.jpg,3.75,2.0,4.119796082505411,377091,12281.0
27839,The Ring Two,Drama|Horror|Mystery|Thriller,Naomi Watts|Simon Baker|David Dorfman|Elizabeth Perkins|Gary Cole,Hideo Nakata,"After the ordeal with Samara, Rachel and Aiden move to a rural town. But soon Rachel learns about the death of a girl in a similar fashion. To save Aiden, she must dig into Samara's past even further.",en,https://image.tmdb.org/t/p/w500/bHbz7z2pecTawhkqLpuC2m0qywe.jpg,2.3,5.0,4.1210467792245264,377109,10320.0
27846,The Corporation,Documentary,Jane Akre|Ray Anderson|Maude Barlow|Michael Moore|Noam Chomsky,Mark Achbar|Jennifer Abbott,"Since the late 18th century American legal decision that the business corporation organizational model is legally a person, it has become a dominant economic, political and social force around the globe. This film takes an in-depth psychological examination of the organization model through various case studies. What the study illustrates is that in the its behaviour, this type of ""person"" typically acts like a dangerously destructive psychopath without conscience. Furthermore, we see the profound threat this psychopath has for our world and our future, but also how the people with courage, intelligence and determination can do to stop it.",en,https://image.tmdb.org/t/p/w500/aN7LHIKHkq6x16a4pXlaiB7PHiP.jpg,3.9,10.0,9.351791563913645,379225,11420.0
27850,The Yes Men,Documentary,Mike Bonanno|Andy Bichlbaum|Michael Moore|Patrick Lichty|Sal Salamone,Dan Ollman|Sarah Price|Chris Smith,"A comic, biting and revelatory documentary following a small group of prankster activists as they gain worldwide notoriety for impersonating the World Trade Organization (WTO) on television and at business conferences around the world.",en,https://image.tmdb.org/t/p/w500/lbwXEMe4fz6hj3ySwgstRJx38Wz.jpg,3.75,2.0,4.119796082505411,379593,3396.0
27865,Azumi,Action|Adventure|Drama|Thriller,Aya Ueto|Kenji Kohashi|Hiroki Narimiya|Takatoshi Kaneko|Yuma Ishigaki,Ryuhei Kitamura,"In war-torn Japan, the Tokugawa Shogun, desperate to restore peace to his people, orders the assassination of the hostile warlords. A beautiful young woman is raised from birth with nine other orphans, to become an assassin. Her name is Azumi, the ultimate assassin.",ja,https://image.tmdb.org/t/p/w500/3pnMViIDP6whWXnTBq7ibQipSyS.jpg,2.75,2.0,3.021183793837302,384819,5889.0
27866,In My Father's Den,Drama,Matthew Macfadyen|Emily Barclay|Miranda Otto|Colin Moy|Jimmy Keen,Brad McGann,"War journalist Paul Prior returns to his New Zealand hometown after his father’s death, rekindling strained relationships with his brother and memories of a troubled past. He befriends Celia, a curious and aspiring writer, who shares a fascination with his world. When Celia mysteriously disappears, Paul becomes the prime suspect, forcing him to confront buried secrets and uncover the dark truths of his family and community.",en,https://image.tmdb.org/t/p/w500/tnFvXenEmwfESsw401SE6N9oFQp.jpg,3.5,1.0,2.4260151319598084,385017,1126.0
27869,Tae Guk Gi: The Brotherhood of War,Action|Drama|War,Jang Dong-gun|Won Bin|Lee Eun-ju|Gong Hyung-jin|Lee Young-ran,Kang Je-kyu,"When two brothers are forced to fight in the Korean War, the elder decides to take the riskiest missions if it will help shield the younger from battle.",ko,https://image.tmdb.org/t/p/w500/vyG8qpimh3XSlxc6OmPq8LJRJl.jpg,4.5,1.0,3.119162312519754,386064,11658.0
27873,Metallica: Some Kind of Monster,Documentary,James Hetfield|Lars Ulrich|Kirk Hammett|Robert Trujillo|Jason Newsted,Joe Berlinger|Bruce Sinofsky,"After bassist Jason Newsted quits the band in 2001, heavy metal superstars Metallica realize that they need an intervention. In this revealing documentary, filmmakers follow the three rock stars as they hire a group therapist and grapple with 20 years of repressed anger and aggression. Between searching for a replacement bass player, creating a new album and confronting their personal demons, the band learns to open up in ways they never thought possible.",en,https://image.tmdb.org/t/p/w500/pnsRHqjrYbVUJXsPIDNsKV7gRmc.jpg,3.1666666666666665,3.0,4.38993214354632,387412,11401.0
27878,Born Into Brothels: Calcutta's Red Light Kids,Documentary,Zana Briski|Avijit|Geeta Masi|Kochi|Mamuni,Zana Briski|Ross Kauffman,"Documentary depicting the lives of child prostitutes in the red light district of Songachi, Calcutta. Director Zana Briski went to photograph the prostitutes when she met and became friends with their children. Briski began giving photography lessons to the children and became aware that their photography might be a way for them to lead better lives.",en,https://image.tmdb.org/t/p/w500/e7OWmWptBRCnUKj6MJ2qbxj5ZY5.jpg,3.875,4.0,6.236571910682138,388789,1392.0
27879,Dig!,Documentary,Anton Newcombe|Courtney Taylor-Taylor|Joel Gion|Matt Hollywood|Peter Holmström,Ondi Timoner,"A documentary on the once promising American rock bands The Brian Jonestown Massacre and The Dandy Warhols. The friendship between respective founders, Anton Newcombe and Courtney Taylor, escalated into bitter rivalry as the Dandy Warhols garnered major international success while the Brian Jonestown Massacre imploded in a haze of drugs.",en,https://image.tmdb.org/t/p/w500/lTE7ODSgIvYUBNhkSnW3qL2h4mi.jpg,4.125,4.0,6.638931388790664,388888,1843.0
27882,Riding Giants,Documentary,Jeff Clark|Darrick Doerner|Laird Hamilton|Dave Kalama|David H. Kalama Jr.,Stacy Peralta,Riding Giants is story about big wave surfers who have become heroes and legends in their sport. Directed by the skateboard guru Stacy Peralta.,en,https://image.tmdb.org/t/p/w500/8L3ir0KNqSqpps2oVAeCUPVTPhr.jpg,4.0,4.0,6.437751649736401,389326,291.0
27899,What the #$*! Do We (K)now!?,Comedy|Documentary|Drama,Marlee Matlin|Elaine Hendrix|John Ross Bowie|Robert Bailey Jr.|Barry Newman,William Arntz|Betsy Chasse|Mark Vicente,"Amanda is a divorced woman who makes a living as a photographer. During the Fall of the year Amanda begins to see the world in new and different ways when she begins to question her role in life, her relationships with her career and men and what it all means. As the layers to her everyday experiences fall away insertions in the story with scientists, and philosophers and religious leaders impart information directly to an off-screen interviewer about academic issues, and Amanda begins to understand the basis to the quantum world beneath. During her epiphany as she considers the Great Questions raised by the host of inserted thinkers, she slowly comprehends the various inspirations and begins to see the world in a new way.",en,https://image.tmdb.org/t/p/w500/ghoM9gorKvgAcqkSJ6TDQcsObWN.jpg,2.75,2.0,3.021183793837302,399877,8357.0
27904,A Scanner Darkly,Animation|Drama|Mystery|Sci-Fi|Thriller,Keanu Reeves|Robert Downey Jr.|Woody Harrelson|Winona Ryder|Rory Cochrane,Richard Linklater,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,en,https://image.tmdb.org/t/p/w500/lUKudOpHICDj6A6SO7DdaZM4W48.jpg,3.6136363636363638,22.0,11.330535916653064,405296,3509.0
27905,Casshern,Action|Drama|Fantasy|Sci-Fi,Yūsuke Iseya|Kumiko Aso|Akira Terao|Kanako Higuchi|Fumiyo Kohinata,Kazuaki Kiriya,"Fifty years of war between the Great Eastern Federation and Europa - now merged as Eurasia - have taken their toll on planet Earth. As a result of the use of biological, chemical and nuclear weapons, much of Earth has become uninhabitable and people have become prey to new diseases. Professor Azuma's ""neo-cell"" project, which is supposed to be the answer to mankind's hardships, becomes a nightmare come true when mutants spawned from the experiment escape and declare war on the human race. Azuma's son Tetsuya, who was killed during the previous war, is reborn into the cyborg Casshern as mankind's last hope against the new mutant threat. This live-action sci-fi movie based on a 1973 Japanese animé of the same name.",ja,https://image.tmdb.org/t/p/w500/naIjHWfQFge69GqeehgsekwDkbl.jpg,3.5,1.0,2.4260151319598084,405821,11662.0
27912,Outfoxed: Rupert Murdoch's War on Journalism,Documentary,Christiane Amanpour|George W. Bush|George Carlin|Tom Brokaw|Harry Belafonte,Robert Greenwald,"This film examines how media empires, led by Rupert Murdoch's Fox News, have been running a ""race to the bottom"" in television news, and provides an in-depth look at Fox News and the dangerous impact on society when a broad swath of media is controlled by one person.  Media experts, including Jeff Cohen (FAIR) Bob McChesney (Free Press), Chellie Pingree (Common Cause), Jeff Chester (Center for Digital Democracy) and David Brock (Media Matters) provide context and guidance for the story of Fox News and its effect on society.  This documentary also reveals the secrets of Former Fox news producers, reporters, bookers and writers who expose what it's like to work for Fox News.  These former Fox employees talk about how they were forced to push a ""right-wing"" point of view or risk their jobs. Some have even chosen to remain anonymous in order to protect their current livelihoods. As one employee said ""There's no sense of integrity as far as having a line that can't be crossed.""",en,https://image.tmdb.org/t/p/w500/5SodI4NHGIHghH6HGfqryiNlMSA.jpg,3.3,5.0,5.912806248452581,418038,13372.0
30707,Million Dollar Baby,Drama,Clint Eastwood|Hilary Swank|Morgan Freeman|Jay Baruchel|Mike Colter,Clint Eastwood,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",en,https://image.tmdb.org/t/p/w500/jcfEqKdWF1zeyvECPqp3mkWLct2.jpg,3.8461538461538463,52.0,15.270353513662007,405159,70.0
30745,Gozu,Comedy|Crime|Drama|Horror|Mystery,Show Aikawa|Yūta Sone|Kimika Yoshino|Shōhei Hino|Keiko Tomita,Takashi Miike,"Minami mistakenly kills a gangster associate of his named Brother. Almost as soon as the murder takes place, the body of the deceased man is gone, prompting Minami to conduct a search. While looking, he finds a mysterious isolated hotel where he decides to take a rest. Not only are the front desk clerks a bit strange, but even the ambiance feels unusual. Minami soon realizes he may have gotten more than he bargained for.",ja,https://image.tmdb.org/t/p/w500/mo5L0XzMYmLhdsvgA40qlYiHhAF.jpg,4.75,2.0,5.218408371173521,361668,12487.0
30749,Hotel Rwanda,Drama|War,Don Cheadle|Sophie Okonedo|Nick Nolte|Fana Mokoena|Desmond Dube,Terry George,"Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives.",en,https://image.tmdb.org/t/p/w500/p3pHw85UMZPegfMZBA6dZ06yarm.jpg,3.7916666666666665,48.0,14.756485297002792,395169,205.0
30793,Charlie and the Chocolate Factory,Adventure|Children|Comedy|Fantasy|IMAX,Johnny Depp|Freddie Highmore|David Kelly|Helena Bonham Carter|Noah Taylor,Tim Burton,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",en,https://image.tmdb.org/t/p/w500/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg,3.0,61.0,12.381403155135274,367594,118.0
30803,3-Iron,Drama|Romance,Lee Seung-yun|Jae Hee|Kwon Hyuk-ho|Ju Jin-mo|Jeong-ho Choi,Kim Ki-duk,A drifter lives in people's houses while they are away and repays them by doing chores for them. His life changes when he meets a beautiful woman who wants to escape her unhappy marriage.,ko,https://image.tmdb.org/t/p/w500/8ens4pTquSxN7J9EgL0NOehWwdZ.jpg,4.5,3.0,6.238324625039508,423866,1280.0
30810,The Life Aquatic with Steve Zissou,Adventure|Comedy|Fantasy,Bill Murray|Owen Wilson|Cate Blanchett|Anjelica Huston|Willem Dafoe,Wes Anderson,"Renowned oceanographer Steve Zissou has sworn vengeance upon the rare shark that devoured a member of his crew. In addition to his regular team, he is joined on his boat by Ned, a man who believes Zissou to be his father, and Jane, a journalist pregnant by a married man. They travel the sea, all too often running into pirates and, perhaps more traumatically, various figures from Zissou's past, including his estranged wife, Eleanor.",en,https://image.tmdb.org/t/p/w500/qZoFLNBC78jzboWeDH6Ha0qavF2.jpg,3.4864864864864864,37.0,12.682394989316318,362270,421.0
30812,The Aviator,Drama,Leonardo DiCaprio|Cate Blanchett|Kate Beckinsale|John C. Reilly|Alec Baldwin,Martin Scorsese,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.",en,https://image.tmdb.org/t/p/w500/lx4kWcZc3o9PaNxlQpEJZM17XUI.jpg,3.5285714285714285,35.0,12.644702539980845,338751,2567.0
30816,The Phantom of the Opera,Drama|Musical|Romance,Gerard Butler|Emmy Rossum|Patrick Wilson|Miranda Richardson|Minnie Driver,Joel Schumacher,A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opera House.,en,https://image.tmdb.org/t/p/w500/pFf1Xxzgxo6ffxAJeSkAb5b0P4S.jpg,3.1666666666666665,12.0,8.122339631961532,293508,9833.0
30818,Beyond the Sea,Drama|Musical,Kevin Spacey|Kate Bosworth|John Goodman|Bob Hoskins|Brenda Blethyn,Kevin Spacey,"Based on the life and career of legendary entertainer, Bobby Darin, the biopic moves back and forth between his childhood and adulthood, to tell the tale of his life.",en,https://image.tmdb.org/t/p/w500/wIewPJNyyTIMI5rQzcElc23jenW.jpg,2.0,1.0,1.3862943611198906,363473,6478.0
30820,The Woodsman,Drama,Kevin Bacon|David Alan Grier|Kyra Sedgwick|Eve|Benjamin Bratt,Nicole Kassell,"After twelve years in prison, Walter returns home. His family has abandoned him, save for his brother-in-law. Few know he's a sex offender and pedophile. Walter finds an apartment and is regularly visited by his parole officer. He gets a job at a lumber mill and starts seeing a coworker. Then his new world begins to unravel; as his past becomes known, he strikes up a high-risk friendship with a young girl and realizes that a man loitering near a schoolyard is a child molester prowling for his next victim.",en,https://image.tmdb.org/t/p/w500/4fDgLcc35A0IpxhMyJMP33bSDXj.jpg,3.8333333333333335,3.0,5.314128384292914,361127,9692.0
30822,In Good Company,Comedy|Drama,Dennis Quaid|Topher Grace|Scarlett Johansson|Marg Helgenberger|David Paymer,Paul Weitz,"Dan Foreman is a seasoned advertisement sales executive at a high-ranking publication when a corporate takeover results in him being placed under naive supervisor Carter Duryea, who is half his age. Matters are made worse when Dan's new supervisor becomes romantically involved with his daughter an 18 year-old college student Alex.",en,https://image.tmdb.org/t/p/w500/9u8MAGTAAhIdqZfhNsHcLcRNnra.jpg,3.4545454545454546,11.0,8.58422297199491,385267,1901.0
30825,Meet the Fockers,Comedy,Ben Stiller|Robert De Niro|Dustin Hoffman|Barbra Streisand|Blythe Danner,Jay Roach,"Hard-to-crack ex-CIA man Jack Byrnes and his wife Dina head for the warmer climes of Florida to meet the parents of their son-in-law-to-be, Greg Focker. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",en,https://image.tmdb.org/t/p/w500/59fXm6N2x7QSbvt6BaBxTNBXGL8.jpg,3.106060606060606,33.0,10.953089508277472,290002,693.0
30846,The Assassination of Richard Nixon,Crime|Drama|Thriller,Sean Penn|Don Cheadle|Jack Thompson|Mykelti Williamson|Michael Wincott,Niels Mueller,"It’s 1974 and Sam Bicke has lost everything. His wife leaves him with his three kids, his boss fires him, his brother turns away from him, and the bank won’t give him any money to start anew. He tries to find someone to blame for his misfortunes and comes up with the President of the United States who he plans to murder. Based on a true story.",en,https://image.tmdb.org/t/p/w500/5jOOvAVvP0XtwC5yYQpQCy4cjq1.jpg,3.5,2.0,3.845143010338384,364961,842.0
30848,A Love Song for Bobby Long,Drama,John Travolta|Scarlett Johansson|Gabriel Macht|Deborah Kara Unger|Dane Rhodes,Shainee Gabel,A headstrong young woman returns to New Orleans after the death of her estranged mother.,en,https://image.tmdb.org/t/p/w500/7HoqdnUpIcK1CnFDNNONPZ9PBoi.jpg,3.1666666666666665,3.0,4.38993214354632,369672,9953.0
30850,The Merchant of Venice,Drama,Al Pacino|Jeremy Irons|Joseph Fiennes|Lynn Collins|Zuleikha Robinson,Michael Radford,"Venice, 1596. Bassanio begs his friend Antonio, a prosperous merchant, to lend him a large sum of money so that he can woo Portia, a very wealthy heiress; but Antonio has invested his fortune abroad, so they turn to Shylock, a Jewish moneylender, and ask him for a loan.",en,https://image.tmdb.org/t/p/w500/bvpPg5oTD1qT7hjY3BOsoniYdHG.jpg,3.75,4.0,6.035392171627876,379889,11162.0
30883,Fat Albert,Comedy|Fantasy,Kenan Thompson|Kyla Pratt|Dania Ramirez|Shedrack Anderson III|Jermaine Williams,Joel Zwick,"Animated character Fat Albert emerges from his TV universe into the real world, accompanied by his friends Rudy, Mushmouth, Old Weird Harold and Dumb Donald. Though the gang is flabbergasted by the modern world, they make new friends, and Albert attempts to help young Doris become popular. But things get complicated when Albert falls for her older sister, Lauri, and must turn to creator Bill Cosby for advice.",en,https://image.tmdb.org/t/p/w500/lvj7j4qppMRtizepOZgmZ9Td1BN.jpg,1.5,2.0,1.6479184330021646,396592,15045.0
30890,The Keys to the House,Drama,Kim Rossi Stuart|Andrea Rossi|Alla Faerovich|Pierfrancesco Favino|Manuel Katzy,Gianni Amelio,"Meeting his handicapped son for the first time, a young father attempts to forge a relationship with the teenager.",it,https://image.tmdb.org/t/p/w500/vQJtW76ln4tbOYlhkwoV1LkPy7m.jpg,3.0,1.0,2.0794415416798357,345032,42420.0
30892,In the Realms of the Unreal,Animation|Documentary,Henry Darger|Larry Pine|Dakota Fanning|Frier McCollister|Wally Wingert,Jessica Yu,"In the Realms of the Unreal is a documentary about the reclusive Chicago-based artist Henry Darger. Henry Darger was so reclusive that when he died his neighbors were surprised to find a 15,145-page manuscript along with hundreds of paintings depicting The Story of the Vivian Girls, in What is Known as the Realms of the Unreal, of the Glodeco-Angelinnian War Storm, Cased by the Child Slave Rebellion.",en,https://image.tmdb.org/t/p/w500/lKxzlejHu8ApBZohNHMfbmIGzZd.jpg,0.0,0.0,0.0,390123,1853.0
30894,White Noise,Drama|Horror|Mystery|Sci-Fi|Thriller,Michael Keaton|Chandra West|Deborah Kara Unger|Ian McNeice|Keegan Connor Tracy,Geoffrey Sax,"An architect's desire to speak with his wife from beyond the grave using EVP (Electronic Voice Phenomenon), becomes an obsession with supernatural repercussions.",en,https://image.tmdb.org/t/p/w500/ncB9SvOclmXYALlcAsF1jRIuISl.jpg,2.5,8.0,5.493061443340549,375210,11804.0
30898,The Upside of Anger,Comedy|Drama|Romance,Joan Allen|Kevin Costner|Erika Christensen|Keri Russell|Alicia Witt,Mike Binder,"After her husband runs off with his secretary, Terry Wolfmeyer is left to fend for herself -- and her four daughters. As she hits rock bottom, Terry finds a friend and drinking buddy in next-door neighbor Denny, a former baseball player. As the two grow closer, and her daughters increasingly rely on Denny, Terry starts to have reservations about where their relationship is headed.",en,https://image.tmdb.org/t/p/w500/UdLPKVq6Cfw7ig1ancmDkclfZg.jpg,3.1666666666666665,3.0,4.38993214354632,365885,11354.0
30994,Little Miss Marker,Comedy|Drama,Walter Matthau|Julie Andrews|Tony Curtis|Bob Newhart|Lee Grant,Walter Bernstein,"Sorrowful Jones is a cheap bookie in the 1930s. When a gambler leaves his daughter as a marker for a bet, he gets stuck with her. His life will change a great deal with her arrival and his sudden love for a woman also involved in gambling operations.",en,https://image.tmdb.org/t/p/w500/clqmOwegCW2YeIxxl6Aoo1omQMq.jpg,4.0,1.0,2.772588722239781,81063,47876.0
31000,Sweet Liberty,Comedy,Alan Alda|Michael Caine|Michelle Pfeiffer|Bob Hoskins|Lise Hilboldt,Alan Alda,"Michael Burgess is an academic who has written a scholarly book on the American Revolution which Hollywood has bought the film rights to. The arrival of the film crew seriously disrupts him as actors want to change their characters, directors want to re-stage battles, and he becomes infatuated with Faith who will play the female lead in the movie. At the same time, he is fighting with his crazy mother who thinks the Devil lives in her kitchen, and his girlfriend who is talking about commitment.",en,https://image.tmdb.org/t/p/w500/asLW0DZYI0BFc1o4IiMVmgV9i1P.jpg,2.5,1.0,1.7328679513998633,92035,66600.0
31030,I Remember Mama,Children|Drama,Irene Dunne|Barbara Bel Geddes|Oskar Homolka|Philip Dorn|Cedric Hardwicke,George Stevens,"Norwegian immigrant Marta Hanson keeps a firm but loving hand on her household of four children, a devoted husband and a highly-educated lodger who reads great literature to the family every evening. Through financial crises, illnesses and the small triumphs of everyday life, Marta maintains her optimism and sense of humor, traits she passes on to her aspiring-author daughter, Katrin.",en,https://image.tmdb.org/t/p/w500/oqiq3Zm6NeiVvd08gpUUu3WrihA.jpg,4.0,1.0,2.772588722239781,40458,43442.0
31038,Smooth Talk,Drama|Romance,Laura Dern|Treat Williams|Mary Kay Place|Levon Helm|Elizabeth Berridge,Joyce Chopra,"Connie, the fifteen-year-old black sheep of her family, finds her summertime idyll of beach trips, mall hangouts, and innocent flirtations shattered by an encounter with a mysterious stranger.",en,https://image.tmdb.org/t/p/w500/tPfGFKRXD0sVOGhwjxPHadTa8Y1.jpg,4.0,1.0,2.772588722239781,90037,33766.0
31049,Out Cold,Comedy|Thriller,John Lithgow|Teri Garr|Randy Quaid|Bruce McGill|Lisa Blount,Malcolm Mowbray,"Sunny is married to the butcher, Ernie, and their marriage is about to end as both of them have affairs. Thus Sunny hires Lester Atlas as private investigator in order to collect proof for the divorce. One evening drunken Ernie and his partner Dave have a fight in the butcher shop with Ernie getting knocked out in the fridge where he dies during the night. But it was not Dave's fault but intentional murder by Sunny. Only Lester has proof so Sunny kills him, too. Thus she only has to kill Dave to get rid of all witnesses, but he can free himself out of the fridge and wants to take revenge.",en,https://image.tmdb.org/t/p/w500/hNZHSsF7HPzldLv5SJnRD2BLpAF.jpg,2.5,1.0,1.7328679513998633,98042,120328.0
31083,Man Trouble,Comedy|Romance,Jack Nicholson|Ellen Barkin|Harry Dean Stanton|Beverly D'Angelo|Michael McKean,Bob Rafelson,A sleazy but affable guard dog trainer is blackmailed to steal a manuscript for a tell-all book from one of his clients.,en,https://image.tmdb.org/t/p/w500/3hpxleh58Ln1jLcF9hczRTWxtP9.jpg,2.0,1.0,1.3862943611198906,104804,39472.0
31086,Battles Without Honor and Humanity,Crime|Drama,Bunta Sugawara|Hiroki Matsukata|Kunie Tanaka|Eiko Nakamura|Tsunehiko Watase,Kinji Fukasaku,"In the teeming black markets of postwar Japan, Shozo Hirono and his buddies find themselves in a new war between factious and ambitious yakuza.",ja,https://image.tmdb.org/t/p/w500/mQRXLwUabZT9hh7jQMc740DkO8Z.jpg,3.5,1.0,2.4260151319598084,70246,34326.0
31101,Stander,Action|Crime|Drama,Thomas Jane|Dexter Fletcher|David O'Hara|Deborah Kara Unger|Ashley Taylor,Bronwen Hughes,"The life and career of Andre Stander, a South African police officer turned bank robber.",en,https://image.tmdb.org/t/p/w500/qZdbA5MScI0dDeeyI2BzuI2lfut.jpg,3.5,2.0,3.845143010338384,326208,18927.0
31114,Imaginary Heroes,Comedy|Drama,Sigourney Weaver|Emile Hirsch|Jeff Daniels|Michelle Williams|Kip Pardue,Dan Harris,"Matt Travis is good-looking, popular, and his school's best competitive swimmer, so everyone is shocked when he inexplicably commits suicide. As the following year unfolds, each member of his family struggles to recover from the tragedy with mixed results.",en,https://image.tmdb.org/t/p/w500/tHMgJGkovOFpHi2lnQ9xTrIaR7N.jpg,3.0,2.0,3.295836866004329,373024,25350.0
