index,actor,movies_count,total_users,avg_rating,image_url
8871,Josh Hutcherson,13,146,2.766923076923077,https://image.tmdb.org/t/p/w500/f0eosZ1Fx0VBUyspq8K2f8sUSBn.jpg
8990,Judy Davis,13,87,3.296923076923077,https://image.tmdb.org/t/p/w500/yAwsKkca91QJdsf1suUm637mwUx.jpg
1805,Bette Midler,13,113,2.5461538461538464,https://image.tmdb.org/t/p/w500/ooPKeoLvwacY6BRj99u7uvZCYlF.jpg
7418,James Remar,13,130,2.867692307692308,https://image.tmdb.org/t/p/w500/56LwfMaMge2LmWYI46O6R2Wm0YX.jpg
9929,Kristen Bell,13,97,3.116923076923077,https://image.tmdb.org/t/p/w500/rP74dJXl7EjinGM0shQtUOlH5s2.jpg
8330,Joe Mantegna,13,149,2.826923076923077,https://image.tmdb.org/t/p/w500/4jzvAE6B1eoiZDUnDUuMazirCPP.jpg
8771,Jonathan Pryce,13,165,3.168461538461538,https://image.tmdb.org/t/p/w500/zwSv5uXzPTtmitFe39UdqnVwmdL.jpg
8688,Johnny Knoxville,13,124,3.1115384615384616,https://image.tmdb.org/t/p/w500/7XDKsHsLC4uNYaGsuWG1tQXWRnu.jpg
8838,Joseph Cotten,13,146,3.6561538461538463,https://image.tmdb.org/t/p/w500/pnfhmmCyo82lHcps42A1COobaxt.jpg
282,Alan Cumming,13,137,2.920769230769231,https://image.tmdb.org/t/p/w500/cXbcMoCtS8947or9K5cOQev1Mmj.jpg
1732,Benjamin Bratt,13,215,3.13,https://image.tmdb.org/t/p/w500/hBenHPT4iJEG2kt5z2TOGnkRZwh.jpg
3965,David Niven,13,55,3.686153846153846,https://image.tmdb.org/t/p/w500/ioW2DU6T2HPvTdqUSaLLQmGPb38.jpg
12904,Neve Campbell,13,214,2.968461538461539,https://image.tmdb.org/t/p/w500/eojcMcfl7fZbvElRSg89r7zyFfY.jpg
7080,J. T. Walsh,13,158,3.0876923076923077,https://image.tmdb.org/t/p/w500/4yQXzRXMqQxKgYaUteluNmAKBX4.jpg
10582,Lisa Kudrow,13,139,3.2430769230769227,https://image.tmdb.org/t/p/w500/ziatnwJRiBJIcc8jlk6xoClhfOy.jpg
906,Andy Serkis,13,504,3.6599999999999997,https://image.tmdb.org/t/p/w500/eNGqhebQ4cDssjVeNFrKtUvweV5.jpg
17963,William Powell,13,34,3.52,
1618,Barry Pepper,12,287,3.545,https://image.tmdb.org/t/p/w500/eu27Dlfemyor0AP1ZTPVRLBx8Mv.jpg
3220,Clancy Brown,12,394,3.2908333333333335,https://image.tmdb.org/t/p/w500/1JeBRNG7VS7r64V9lOvej9bZXW5.jpg
8073,Jessica Chastain,12,169,3.473333333333333,https://image.tmdb.org/t/p/w500/xRvRzxiiHhgUErl0yf9w8WariRE.jpg
7638,Jason Sudeikis,12,91,3.170833333333333,https://image.tmdb.org/t/p/w500/uuacnP9DOHMsmj8FhBi0cWWDgrn.jpg
1428,Audrey Tautou,12,200,3.861666666666667,https://image.tmdb.org/t/p/w500/k66PCmlqbduszP4nFUDBdwrDr6r.jpg
7634,Jason Segel,12,187,3.1374999999999997,https://image.tmdb.org/t/p/w500/aG6tVNSbl1YEjN65G3luFYnWbUM.jpg
6016,Gina Gershon,12,159,3.019166666666667,https://image.tmdb.org/t/p/w500/jgry61wtl058ft9O1Rigp3qADyf.jpg
11500,Martin Landau,12,160,2.8883333333333336,https://image.tmdb.org/t/p/w500/3Hk817L900dnoOuvVJIaXhQdgNy.jpg
12456,Mimi Rogers,12,173,2.9158333333333335,https://image.tmdb.org/t/p/w500/tRgFtPEr9eSwGjKXpg0p0MNItry.jpg
12431,Miles Teller,12,93,3.1175,https://image.tmdb.org/t/p/w500/cg3LW0xX6RKr8dmescxq1bepcb5.jpg
11449,Marlon Wayans,12,211,2.335,https://image.tmdb.org/t/p/w500/q1EtfxvhHZsDQmPDEkdWBkC8D1e.jpg
2943,Chloë Sevigny,12,177,3.4125,https://image.tmdb.org/t/p/w500/nC9jDliEnqbwSKhioUBd9gObDnr.jpg
10476,Lili Taylor,12,158,3.4066666666666667,https://image.tmdb.org/t/p/w500/vWcMUi3QyvCr3QuFbjtwyPx7WtU.jpg
12186,Michael Sheen,12,88,3.5124999999999997,https://image.tmdb.org/t/p/w500/iKHKWahPQYuxJSjXf8ZEmEZD9wZ.jpg
9023,Julia Stiles,12,271,3.0308333333333333,https://image.tmdb.org/t/p/w500/okcblz7pqeapHorLvxtxd3iNNic.jpg
6795,Hugh Laurie,12,98,2.8633333333333333,https://image.tmdb.org/t/p/w500/lpu443aKW5aKzVnV4xjiqvD1DnK.jpg
4306,Djimon Hounsou,12,159,3.064166666666667,https://image.tmdb.org/t/p/w500/tpvtxxvCx2Mb5DV632hmuYlHoiY.jpg
17931,William Forsythe,12,138,3.1041666666666665,https://image.tmdb.org/t/p/w500/35BXHugSG931iVPbHn6W9SNXNY1.jpg
17224,Topher Grace,12,87,3.0400000000000005,https://image.tmdb.org/t/p/w500/oJQxl4DG0KSCtOGrpWNhYz9gUZA.jpg
2867,Cheech Marin,12,204,2.841666666666667,https://image.tmdb.org/t/p/w500/eecHDNRn9K80ZcuSocsMhQb2G1i.jpg
2760,Charles Bronson,12,123,3.1391666666666667,https://image.tmdb.org/t/p/w500/8LoFmQmUzBaoGef8pY7M2urSCk.jpg
14779,Robert Patrick,12,336,2.8525000000000005,https://image.tmdb.org/t/p/w500/qRv2Es9rZoloullTbzss3I5j1Mp.jpg
2456,Campbell Scott,12,47,3.4183333333333334,https://image.tmdb.org/t/p/w500/lJCxZpQru76zBeuZGxc0Gm5Pm9y.jpg
7626,Jason Patric,12,101,3.3808333333333334,
9727,Kevin Pollak,12,302,2.9158333333333335,https://image.tmdb.org/t/p/w500/jWhKIVtmc3vIoS2l1VsdNwMAMJB.jpg
16976,Timothy Hutton,12,119,3.09,https://image.tmdb.org/t/p/w500/gIzPFbDr6pdcdxp2YzobYGkicrT.jpg
15293,Sally Hawkins,12,33,3.3183333333333334,https://image.tmdb.org/t/p/w500/1dtDq82dM2YQ17lBL4ZKPJo5LKw.jpg
6861,Ian McShane,12,125,2.855,https://image.tmdb.org/t/p/w500/qh9RTLbnr128TZLdGuXwUH9mdBM.jpg
6851,Ian Hart,12,41,3.391666666666667,https://image.tmdb.org/t/p/w500/xMC8aPDwhEZcjRHEFcgytSr3BzM.jpg
4093,Debra Winger,12,95,3.0849999999999995,https://image.tmdb.org/t/p/w500/iHZ2mZHEaNYFhEpnSguk043SKVE.jpg
14879,Roddy McDowall,12,162,2.606666666666667,https://image.tmdb.org/t/p/w500/mGO0pDPi5p91k2Og09HTf270rxL.jpg
750,Amy Smart,12,157,3.361666666666667,https://image.tmdb.org/t/p/w500/tgsz37CBE2k6178mav6WJNo6y4G.jpg
15210,Ryan Phillippe,12,127,2.9475,https://image.tmdb.org/t/p/w500/riNUvjLNsa2JDLrgDIBHH9nze6o.jpg
12162,Michael Peña,12,109,3.3516666666666666,https://image.tmdb.org/t/p/w500/ft9e3EX4JG9MwK9pXwgbJ8ZvFoV.jpg
2022,Bobby Cannavale,12,62,3.14,https://image.tmdb.org/t/p/w500/wlp20ggyNI7x0xGUtTjC2Xl2XmD.jpg
4595,Ed Helms,12,139,3.2741666666666664,https://image.tmdb.org/t/p/w500/gPZ8tZaNQGAc3KZRIPp9rgGbEnN.jpg
5756,Gary Cooper,12,42,3.4116666666666666,
14016,Piper Perabo,12,156,2.829166666666667,https://image.tmdb.org/t/p/w500/5XrzISDEox0KubRDzJU668Oxmxy.jpg
15579,Scott Speedman,12,72,2.973333333333333,https://image.tmdb.org/t/p/w500/d0fzWMIzsMAXS2M04SKFMof6zQX.jpg
2306,Bruce Dern,12,111,2.9583333333333335,https://image.tmdb.org/t/p/w500/5RKGcElQiFZh4Mu9gInyUhr9Uu7.jpg
10255,Lee Marvin,12,60,3.3825000000000003,https://image.tmdb.org/t/p/w500/pTIekoTYUcWUUGr52kY7YZdie40.jpg
5611,Freddie Prinze Jr.,12,129,2.5083333333333333,https://image.tmdb.org/t/p/w500/8V9yNBjCNRBKROyjCLKLJGcCBdG.jpg
13799,Peter Falk,12,40,3.0941666666666667,https://image.tmdb.org/t/p/w500/e59x8ITouNlyz8Qa2abb5lxiQvI.jpg
5708,Gael García Bernal,12,111,3.555,https://image.tmdb.org/t/p/w500/7uEO29wtdyY9bjt2JN43gVpE6vt.jpg
5208,Eva Mendes,12,123,3.0908333333333338,https://image.tmdb.org/t/p/w500/uj6IaUDEUB7swj46dPjHAi3TEk4.jpg
7655,Jay Baruchel,12,203,3.658333333333333,https://image.tmdb.org/t/p/w500/1GYJeQzPcY9Pfmc3FFsBwClkCv7.jpg
1285,Armand Assante,12,149,2.901666666666667,https://image.tmdb.org/t/p/w500/9HbbWAJacTHguO2InDVHKGnaasm.jpg
12911,Nia Long,12,102,2.845833333333333,https://image.tmdb.org/t/p/w500/yPLmhF9kKbCtsDhUnaV6g2GHWIc.jpg
7865,Jeffrey Jones,12,373,3.0083333333333333,
5802,Gena Rowlands,12,83,3.5366666666666666,https://image.tmdb.org/t/p/w500/7Hda4UFbmpufKnk48KpBuH7j05j.jpg
7425,James Spader,12,249,3.0233333333333334,https://image.tmdb.org/t/p/w500/uET0mbf2bMkUXbRb1Oxi8Qjqcw3.jpg
13245,Oliver Reed,12,213,3.3425,
15364,Samantha Morton,12,158,3.608333333333333,https://image.tmdb.org/t/p/w500/v84b7MENeD9rwX6xTD7fSdhSOC9.jpg
8841,Joseph Fiennes,12,180,3.2125,https://image.tmdb.org/t/p/w500/sg5Z7nTvEPBqDKULvGXWzJRbnrU.jpg
15259,Sacha Baron Cohen,12,239,3.330833333333333,https://image.tmdb.org/t/p/w500/irirhgOX0siCyqvMrt2hoJpXfOG.jpg
12010,Michael Angarano,12,26,3.0241666666666664,https://image.tmdb.org/t/p/w500/q4SOVndGsnCmSZKBllLaJCNM72c.jpg
12103,Michael Ironside,12,177,2.859166666666667,https://image.tmdb.org/t/p/w500/mzHmxtKcMJjDqWxKd67mKQJFW1B.jpg
13369,Pam Grier,12,92,2.8166666666666664,https://image.tmdb.org/t/p/w500/irCJf8OTSaPkThijP8PWkP1A7ls.jpg
1943,Billy Zane,12,201,3.279166666666667,https://image.tmdb.org/t/p/w500/wr4fuwLzQvW1G0MS7cmQ3ObFjvL.jpg
15434,Saoirse Ronan,12,47,3.3808333333333334,https://image.tmdb.org/t/p/w500/w88uhQ5f8CXw9pQx5HtDrDpzQ4x.jpg
10836,Luis Guzmán,12,162,2.910833333333333,https://image.tmdb.org/t/p/w500/kSdxUckOJj9R5VKrLUnRy14YhNV.jpg
13808,Peter Gallagher,12,206,3.1483333333333334,https://image.tmdb.org/t/p/w500/msyfiU6qgG8QKntiXngX6DFK2CO.jpg
4074,Deborah Kara Unger,12,147,3.1766666666666663,https://image.tmdb.org/t/p/w500/kPhYhisjduJ9ztFSwYQ6Ke6qeJy.jpg
15137,Rupert Everett,12,107,2.9791666666666665,https://image.tmdb.org/t/p/w500/7t77pzlJnSLSXTzQLUey3YAzaxQ.jpg
3378,Connie Nielsen,12,247,3.109166666666667,https://image.tmdb.org/t/p/w500/lvQypTfeH2Gn2PTbzq6XkT2PLmn.jpg
8791,Jonny Lee Miller,12,188,3.2441666666666666,https://image.tmdb.org/t/p/w500/otCQdDtnrMvZ5tPC62zLx0SaXeR.jpg
8772,Jonathan Rhys Meyers,12,93,3.1033333333333335,https://image.tmdb.org/t/p/w500/RsrGA98aMmyjTTxTLhAaOqnfLz.jpg
14249,Ray Winstone,12,101,3.3158333333333334,https://image.tmdb.org/t/p/w500/kDShEv6zPfArgcwXliGWKR65Mmo.jpg
9493,Keenan Wynn,12,138,3.033333333333333,https://image.tmdb.org/t/p/w500/bO88300vMddcIXuRZvMm5QLXdr.jpg
4677,Edward Burns,12,255,2.8775,https://image.tmdb.org/t/p/w500/pTLdPUSxDUcdmvy91LGCF3pk0AM.jpg
9378,Katherine Heigl,12,143,2.9450000000000003,https://image.tmdb.org/t/p/w500/hjtNdbdy1qn25y5SGl71y8nR0Kg.jpg
14281,Rebecca Hall,12,183,3.235,https://image.tmdb.org/t/p/w500/mpWtqob1BRKz4bpX8h8a9hdmIPv.jpg
3322,Cloris Leachman,12,214,3.4516666666666667,https://image.tmdb.org/t/p/w500/o8pnV9urjuHZDAR2u4UjPy2CR1u.jpg
3700,Daniel Stern,12,274,2.9741666666666666,https://image.tmdb.org/t/p/w500/939oerf8bJPrqT2a0N0oGuM1bjn.jpg
9875,Klaus Kinski,12,57,3.669166666666667,https://image.tmdb.org/t/p/w500/twuyGlZJzJXFcbhVS2jlQOsTVFK.jpg
2656,Catherine Deneuve,12,68,3.6666666666666665,https://image.tmdb.org/t/p/w500/5IThAorp3R4bPmkIhe7snFFo2YU.jpg
4848,Elizabeth Taylor,12,47,3.7216666666666662,
17977,William Shatner,12,301,2.970833333333333,https://image.tmdb.org/t/p/w500/puzpe91Lh0CzdRKg9iYilQsjoYk.jpg
2130,Breckin Meyer,12,102,2.8816666666666664,https://image.tmdb.org/t/p/w500/oN1jpTL59wbzS1qvPhsJ3FIL2Ev.jpg
13478,Patrick Dempsey,12,100,2.815,https://image.tmdb.org/t/p/w500/2PpaYtXdaDmNi3jap4qPIdyVesL.jpg
14454,Richard Crenna,12,163,3.0433333333333334,https://image.tmdb.org/t/p/w500/dsViQ2ate32xTSQgxoEHKQl0Evj.jpg
9293,Karl Malden,12,93,3.0841666666666665,https://image.tmdb.org/t/p/w500/njDua2jZ1X1f5SYLzpxDt0hIhYu.jpg
9167,Justin Timberlake,12,131,2.9183333333333334,https://image.tmdb.org/t/p/w500/6Yk5t9RwkdkAT8Qv45934Eez2CA.jpg
6344,Hal Holbrook,11,191,3.2100000000000004,https://image.tmdb.org/t/p/w500/cnhje99hbqldY1wimQTKpApvj1n.jpg
6507,Hayden Panettiere,11,128,3.0463636363636364,https://image.tmdb.org/t/p/w500/48VbU12uGcQAczOlXzazwMZcwsx.jpg
9070,Julie Delpy,11,104,3.397272727272727,https://image.tmdb.org/t/p/w500/rd40f4QpAUUne3hMaUhHrZtcK2c.jpg
16773,Teri Garr,11,253,3.040909090909091,https://image.tmdb.org/t/p/w500/iscVncnCVtM8Wl4FmcEkr6KDtRE.jpg
14324,Regina King,11,137,2.828181818181818,https://image.tmdb.org/t/p/w500/fEIz0ljk9CBrp3AitM5nwjfoGVu.jpg
2134,Brenda Blethyn,11,93,3.238181818181818,https://image.tmdb.org/t/p/w500/mxENo8tEvN0998PrNidYkN4wGGO.jpg
905,Andy Samberg,11,68,3.180909090909091,https://image.tmdb.org/t/p/w500/jMXU5oG3i93SH1yhkpbBGskFiJl.jpg
3007,Chris Pratt,11,192,3.488181818181818,https://image.tmdb.org/t/p/w500/cRH6HPAQ98PlOwwEvhYO4CM9lwu.jpg
2566,Carol Kane,11,105,3.18,https://image.tmdb.org/t/p/w500/3EOZ7B148lRwJcl3CmQhfpgubYQ.jpg
2986,Chris Klein,11,247,2.944545454545455,https://image.tmdb.org/t/p/w500/56kCtPVfvjm5IRPa2GyaQHTPIOy.jpg
12801,Natalie Wood,11,88,3.3854545454545457,
6675,Hilary Swank,11,176,3.0263636363636364,https://image.tmdb.org/t/p/w500/uin6aAehUGpPCiJCaSjZG8B7M7d.jpg
12488,Mira Sorvino,11,126,3.024545454545455,https://image.tmdb.org/t/p/w500/11raFiNo7QfisH44v3NIfpVvIz5.jpg
2317,Bruce McGill,11,97,3.092727272727273,https://image.tmdb.org/t/p/w500/j4mn0fPdhhXfRqQwheAwCU8Hwrm.jpg
5827,Geneviève Bujold,11,35,3.3127272727272725,https://image.tmdb.org/t/p/w500/xw2l2FByJKCN4qWUpeVLU7p6CvN.jpg
7361,James Fox,11,78,3.352727272727273,
17875,Will Arnett,11,87,2.7181818181818183,https://image.tmdb.org/t/p/w500/nFRUYCfw34wTvLJe9xdhFrm0jIU.jpg
3936,David Koechner,11,102,2.910909090909091,https://image.tmdb.org/t/p/w500/fpTTe1ow3EdfRJ8PZgBJmpeghMS.jpg
10735,Louis Gossett Jr.,11,49,2.4481818181818182,https://image.tmdb.org/t/p/w500/27SplfxhM8Do78mYOyi43t1G3fy.jpg
2710,Cedric the Entertainer,11,50,2.9318181818181817,https://image.tmdb.org/t/p/w500/s6UrY5uofyxXsU5PydWBoLFReK0.jpg
13262,Olivia Wilde,11,73,2.7236363636363636,https://image.tmdb.org/t/p/w500/9O6qumSwb4eFZcOvwSqdEFAZOOj.jpg
8332,Joe Morton,11,220,2.712727272727273,https://image.tmdb.org/t/p/w500/w7rGWWSGKWWukojLbZOQJ5yh9jv.jpg
15354,Sam Worthington,11,149,2.8763636363636365,https://image.tmdb.org/t/p/w500/mflBcox36s9ZPbsZPVOuhf6axaJ.jpg
5823,Gene Wilder,11,302,3.2036363636363636,https://image.tmdb.org/t/p/w500/mwwOSWS2m8ArpiUKnoxVVyT8fND.jpg
17843,Werner Herzog,11,25,3.6972727272727273,https://image.tmdb.org/t/p/w500/qKlz1oM482Xf0jTPfLiR6qXlLYK.jpg
2482,Carey Mulligan,11,105,3.5090909090909093,https://image.tmdb.org/t/p/w500/iwVHhqoz5b62FR0SDpZ7wfsuTBI.jpg
17016,Toby Jones,11,182,3.189090909090909,https://image.tmdb.org/t/p/w500/1qNisdp4f1KstdfvAgYXMdrhwfk.jpg
9772,Kim Cattrall,11,89,2.7063636363636365,https://image.tmdb.org/t/p/w500/jDqSho6MUPdlaBfS56FVNSbPyIS.jpg
17884,Will Patton,11,248,3.1563636363636363,https://image.tmdb.org/t/p/w500/1V4DbU1mfEim4oaA5bvJywDAKwB.jpg
3296,Cliff Curtis,11,204,2.9427272727272724,https://image.tmdb.org/t/p/w500/3D6qz8vL6DWHAO3HeXeaSuwxq3s.jpg
12043,Michael Cera,11,204,3.438181818181818,https://image.tmdb.org/t/p/w500/lFKyW2C7xj7X4nWpOEbVIDGOKrH.jpg
5859,George Carlin,11,67,4.29,https://image.tmdb.org/t/p/w500/2No6PxJbTGtawVJh0ivUiXfVprH.jpg
12884,Neil Patrick Harris,11,181,3.022727272727273,https://image.tmdb.org/t/p/w500/qZwbo23uaJU87NxE5RubbeeLTYh.jpg
3878,David Cross,11,67,2.8654545454545453,
12317,Mickey Rooney,11,103,3.1018181818181816,https://image.tmdb.org/t/p/w500/eYuayEC3xhXQf3Z1Cy6AVMEcgZb.jpg
15129,Rufus Sewell,11,155,3.1554545454545457,https://image.tmdb.org/t/p/w500/fVQ04mfnOZj9rB73VT3B7spRdeD.jpg
6927,Imelda Staunton,11,175,3.0763636363636366,https://image.tmdb.org/t/p/w500/96LYLMnUOWZ4DFXEeQPItNsxzEP.jpg
6947,Ingrid Bergman,11,153,3.848181818181818,
5066,Eric Roberts,11,80,3.0045454545454544,https://image.tmdb.org/t/p/w500/NiWg1TaUcal7xn1ZQeyA2dLd5F.jpg
2815,Charlie Chaplin,11,80,3.969090909090909,https://image.tmdb.org/t/p/w500/aSPJoYa2kKN2uEMHMf4XotrUxXC.jpg
7877,Jeffrey Wright,11,177,3.3427272727272723,https://image.tmdb.org/t/p/w500/yGcuHGW4glqRpOPxgiCvjcren7F.jpg
5533,Frank Welker,11,25,4.390909090909091,https://image.tmdb.org/t/p/w500/xXODQ5AX6pG4my8ieeEIuiAREXs.jpg
13263,Olivia Williams,11,272,3.347272727272727,https://image.tmdb.org/t/p/w500/94bnuQXo3LoxNvcFXeAoVvIIm3N.jpg
1030,Anna Paquin,11,146,3.1381818181818186,https://image.tmdb.org/t/p/w500/5FjBCsn3kujldP8LizoCrc3hsHp.jpg
2865,Chazz Palminteri,11,156,3.212727272727273,https://image.tmdb.org/t/p/w500/mCbjKVyE5B2tleshbJw44tw3ktZ.jpg
10934,M. Emmet Walsh,11,234,3.02,https://image.tmdb.org/t/p/w500/fVWvBxvwyk4aTA9vKZOV9qHRNNk.jpg
17387,Udo Kier,11,50,3.056363636363636,https://image.tmdb.org/t/p/w500/8bD9dTPML8JZgkCzUu2tUN8byOG.jpg
7941,Jennifer Tilly,11,92,2.9045454545454543,https://image.tmdb.org/t/p/w500/jrWj0LKOLGyn8BjxCPfwxX3BXC4.jpg
14788,Robert Prosky,11,162,3.0845454545454545,https://image.tmdb.org/t/p/w500/yV95RE8UGyN8rZYF9W4fOGaAV6U.jpg
11119,Marcello Mastroianni,11,42,3.793636363636364,https://image.tmdb.org/t/p/w500/bfLnFfNfMC73Q7WW90xQy2PvRZm.jpg
7167,Jack Thompson,11,50,3.219090909090909,
4444,Doris Day,11,26,3.5509090909090912,https://image.tmdb.org/t/p/w500/6Acm4YSyfWMH8cQG8BcFsib5RAu.jpg
5753,Gary Cole,11,211,2.903636363636364,https://image.tmdb.org/t/p/w500/cqsNC0LRZZz2k1dbgIcGITQ4DZN.jpg
16326,Steven Seagal,11,126,2.9545454545454546,https://image.tmdb.org/t/p/w500/fGNIEpn3JqOckY3ahnJX9x3qA94.jpg
2688,Cathy Moriarty,11,124,3.1372727272727277,https://image.tmdb.org/t/p/w500/g5pXUDGH30egsCq9eTDrsikFAYk.jpg
14514,Richard Masur,11,87,3.1990909090909088,https://image.tmdb.org/t/p/w500/yRJCKYoW16HaDEXy37ORnBFBOg7.jpg
4336,Dominic West,11,147,3.056363636363636,https://image.tmdb.org/t/p/w500/6y2M3EWslBPwPlugEFg8XDHfSJ0.jpg
8714,Jon Favreau,11,144,3.169090909090909,https://image.tmdb.org/t/p/w500/tnx7iMVydPQXGOoLsxXl84PXtbA.jpg
2348,Bryce Dallas Howard,11,117,3.3236363636363637,https://image.tmdb.org/t/p/w500/fmXhf4rJOrzc3QWwxVbNd7kP8wy.jpg
13953,Phoebe Cates,11,121,3.0745454545454547,https://image.tmdb.org/t/p/w500/y8oJDgUeeiJqp9buczIMG8RONTh.jpg
1634,Basil Rathbone,11,23,3.6363636363636362,https://image.tmdb.org/t/p/w500/kwDz2jfV06m2ljpTHfaC509FAmJ.jpg
12277,Michelle Monaghan,11,155,2.939090909090909,https://image.tmdb.org/t/p/w500/c6xYsN4NPGkU50l2Lu2fbgZPjI1.jpg
6026,Ginger Rogers,11,25,3.8172727272727274,https://image.tmdb.org/t/p/w500/ah4nyaNUOMZwmGbDOAtN8S8J6ap.jpg
9572,Kelsey Grammer,11,169,3.2763636363636364,https://image.tmdb.org/t/p/w500/5zik4VJim6YTSWDjC7tkp13wxUp.jpg
14633,River Phoenix,11,168,3.5009090909090905,https://image.tmdb.org/t/p/w500/paiEKUSv2ey7hV83D6Aw80NmTOr.jpg
918,Angela Lansbury,11,75,3.3018181818181818,https://image.tmdb.org/t/p/w500/gGAWbfMqhJnXzC8dRLeOSXOo9vO.jpg
9524,Keith David,11,127,2.9209090909090913,https://image.tmdb.org/t/p/w500/jJLJuR7FNHYL1fB5igjj7IXzOel.jpg
10494,Lily Tomlin,11,89,3.0481818181818183,https://image.tmdb.org/t/p/w500/eoFMSqRykiaXMGCiz7Kxehfqy1W.jpg
1171,Anthony Quinn,11,94,3.659090909090909,
11490,Martin Freeman,11,167,3.64,https://image.tmdb.org/t/p/w500/amUYpgHEn2evMo3QfRIoy0ATQza.jpg
3650,Daniel Auteuil,11,43,3.6336363636363633,https://image.tmdb.org/t/p/w500/dqO6nToXHLWVmMqb2GsFFTUKC2Z.jpg
5130,Ernie Hudson,11,221,2.4909090909090907,https://image.tmdb.org/t/p/w500/kgAdQA2ItCDVvKXufeDHc6Omiso.jpg
10191,Laurence Olivier,11,65,3.6354545454545457,https://image.tmdb.org/t/p/w500/kziWbtgEJB0dFZA6kPyzoaYEyQ5.jpg
7571,Jared Leto,11,448,3.3663636363636367,https://image.tmdb.org/t/p/w500/ca3x0OfIKbJppZh8S1Alx3GfUZO.jpg
5750,Gary Busey,11,188,2.9054545454545457,https://image.tmdb.org/t/p/w500/8H7Hlv6b7ZoK4jZKeLnc2i4pfPL.jpg
72,Adam Driver,11,69,3.32,https://image.tmdb.org/t/p/w500/rsjwgpV2OukxOJ9HEiEyf4qu1vR.jpg
14104,Rachael Leigh Cook,11,65,2.9209090909090913,https://image.tmdb.org/t/p/w500/xmKFPYw8OcN7g7B3zU1ZJOVKfqC.jpg
15140,Rupert Grint,11,589,3.3854545454545457,https://image.tmdb.org/t/p/w500/q2KZZ0ltTEl7Sf8volNFV1JDEP4.jpg
12216,Michael York,11,341,3.0672727272727274,https://image.tmdb.org/t/p/w500/jbOOOTiRAgFPpgeZL0IWIQ6kDug.jpg
3171,Chuck Norris,11,33,2.772727272727273,https://image.tmdb.org/t/p/w500/m3uLikdhi9qObRvGVHsKX5H93lR.jpg
2369,Burgess Meredith,11,149,3.0154545454545456,
10964,Madeleine Stowe,11,277,3.0472727272727274,https://image.tmdb.org/t/p/w500/k7iQLoCP11e7iVMp1LQimUQLZe8.jpg
17217,Tony Shalhoub,11,167,2.9545454545454546,https://image.tmdb.org/t/p/w500/1zfBSuAmOr1xXjNg4WzFWPm5B0Z.jpg
13310,Orlando Bloom,11,392,3.4236363636363634,https://image.tmdb.org/t/p/w500/lwQoA0qJTCZ6l2FH6PjmhRQjiaB.jpg
7534,Janeane Garofalo,11,131,3.005454545454546,https://image.tmdb.org/t/p/w500/cdNooT0otUf5QVHDPm9bkGN7gNu.jpg
4236,Diane Kruger,11,93,3.3,https://image.tmdb.org/t/p/w500/o5gVowcjVw4ThYi0L3883Y4X7kH.jpg
17193,Tony Goldwyn,11,264,3.1072727272727274,https://image.tmdb.org/t/p/w500/A3hXimbzDtFxQ1PXNo8gG7RZeN4.jpg
17282,Treat Williams,11,79,3.319090909090909,https://image.tmdb.org/t/p/w500/jbRMOU2K7ePg7Zs59nfgEYLeD1e.jpg
8437,John C. McGinley,11,73,2.5118181818181817,https://image.tmdb.org/t/p/w500/a9Oc7STg83syQh3X22u2TroAifk.jpg
11571,Mary Kay Place,11,70,3.2263636363636365,https://image.tmdb.org/t/p/w500/7DOLMcJRkU44c9K2DZZQqxjLtmo.jpg
7632,Jason Schwartzman,11,159,3.2781818181818183,https://image.tmdb.org/t/p/w500/gCjMdmW1DiPAClHVl4zHEIffIsE.jpg
17680,Vivica A. Fox,11,172,2.997272727272727,https://image.tmdb.org/t/p/w500/oIzevp0dqjIxqRQ2VoSzjiDCBt.jpg
7026,Isla Fisher,11,147,3.501818181818182,https://image.tmdb.org/t/p/w500/zNKTzzuyMYaCGEZKhwhqV1K8ffo.jpg
10340,Leonard Nimoy,11,307,3.058181818181818,https://image.tmdb.org/t/p/w500/vyo1sOdwEIP8adhts3UpelyiBwn.jpg
14488,Richard Harris,11,372,3.090909090909091,https://image.tmdb.org/t/p/w500/lCvcVMuxrg1f5A8OMqY9AqkkcZR.jpg
10447,Liam Cunningham,11,100,3.530909090909091,https://image.tmdb.org/t/p/w500/ljmFT9zYqh4k2bmEcNU6rxoE7fW.jpg
7989,Jeremy Piven,11,129,3.1236363636363635,https://image.tmdb.org/t/p/w500/pBD1jcAZiDrHWcFpJtBtqLRD4gR.jpg
8029,Jerry O'Connell,11,252,2.9136363636363636,https://image.tmdb.org/t/p/w500/p2zcFeDIKUrPrbT5ODqoLifdN3Q.jpg
9558,Kelly Lynch,11,72,2.7854545454545456,https://image.tmdb.org/t/p/w500/lYpcMbWOpZ552VHPCjwjyZ2jvvw.jpg
12167,Michael Rapaport,11,77,2.739090909090909,https://image.tmdb.org/t/p/w500/nWD2kufgy6lPyFVCPr9A3e7FMMn.jpg
12184,Michael Shannon,11,55,3.1045454545454545,https://image.tmdb.org/t/p/w500/6mMczfjM8CiS1WuBOgo5Xom1TcR.jpg
14271,Raúl Juliá,11,164,3.2236363636363636,
15007,Ronny Cox,10,260,3.044,
